date,name,mobility,new
2021-01-02,highSE,0.48209248592314646,0.008724302784256574
2021-01-02,lowSE,0.6406010883231631,0.003936651405581385
2021-01-02,midSE,0.6254612571358693,0.001621467100189317
2021-01-03,Banyule (C),0.6,0.0
2021-01-03,Boroondara (C),0.65625,0.015752596027825385
2021-01-03,Brimbank (C),0.6666666666666667,0.0
2021-01-03,Cardinia (S),0.5384615384615384,0.0
2021-01-03,Casey (C),0.6666666666666667,0.008392426506472029
2021-01-03,Darebin (C),0.6857142857142857,0.0
2021-01-03,Frankston (C),0.6428571428571428,0.0
2021-01-03,Glen Eira (C),0.6129032258064516,0.018562518562518563
2021-01-03,Greater Dandenong (C),0.625,0.0
2021-01-03,Hobsons Bay (C),0.6799999999999999,0.0
2021-01-03,Hume (C),0.6875,0.0
2021-01-03,Kingston (C) (Vic.),0.6206896551724138,
2021-01-03,Knox (C),0.5806451612903225,0.0
2021-01-03,Manningham (C),0.6,0.0
2021-01-03,Maribyrnong (C),0.625,0.0
2021-01-03,Maroondah (C),0.6428571428571428,0.012157537369230488
2021-01-03,Melbourne (C),0.65,0.0
2021-01-03,Melton (C),0.6875,0.0
2021-01-03,Monash (C),0.7058823529411764,0.007135293731501751
2021-01-03,Moonee Valley (C),0.6774193548387097,0.0
2021-01-03,Moreland (C),0.7222222222222222,0.0
2021-01-03,Mornington Peninsula (S),0.6296296296296297,0.0
2021-01-03,Port Phillip (C),0.5806451612903225,0.0
2021-01-03,Stonnington (C),0.6666666666666667,0.0
2021-01-03,Whitehorse (C),0.6470588235294117,0.016208624446981994
2021-01-03,Whittlesea (C),0.6666666666666667,0.0
2021-01-03,Wyndham (C),0.6875,0.0
2021-01-03,Yarra (C),0.6363636363636364,0.0
2021-01-03,average,0.6518343542437257,0.005540702880639132
2021-01-03,highSE,0.619726167336309,0.00988754315549078
2021-01-03,lowSE,0.6677991011794331,0.005248868540775179
2021-01-03,midSE,0.6558906004409566,0.001621467100189317
2021-01-04,Banyule (C),0.4,0.0
2021-01-04,Bayside (C),0.47058823529411764,0.12158629587349623
2021-01-04,Boroondara (C),0.5714285714285714,0.02362889404173808
2021-01-04,Brimbank (C),0.4285714285714286,0.0
2021-01-04,Cardinia (S),0.2142857142857143,0.0
2021-01-04,Casey (C),0.2857142857142857,0.008392426506472029
2021-01-04,Darebin (C),0.5,0.0
2021-01-04,Frankston (C),0.28,0.0
2021-01-04,Glen Eira (C),0.5,0.018562518562518563
2021-01-04,Greater Dandenong (C),0.4285714285714286,0.0
2021-01-04,Hobsons Bay (C),0.4666666666666667,0.0
2021-01-04,Hume (C),0.3571428571428571,0.0
2021-01-04,Kingston (C) (Vic.),0.4482758620689655,
2021-01-04,Knox (C),0.31034482758620685,0.0
2021-01-04,Manningham (C),0.4838709677419355,0.0
2021-01-04,Maribyrnong (C),0.5294117647058824,0.0
2021-01-04,Maroondah (C),0.4666666666666667,0.024315074738460975
2021-01-04,Melbourne (C),0.6,0.0
2021-01-04,Melton (C),0.3846153846153846,0.0
2021-01-04,Monash (C),0.47058823529411764,0.007135293731501751
2021-01-04,Moonee Valley (C),0.5294117647058824,0.0
2021-01-04,Moreland (C),0.5454545454545454,0.0
2021-01-04,Mornington Peninsula (S),0.33333333333333337,0.0
2021-01-04,Port Phillip (C),0.5,0.0
2021-01-04,Stonnington (C),0.5263157894736843,0.0
2021-01-04,Whitehorse (C),0.5,0.016208624446981994
2021-01-04,Whittlesea (C),0.3793103448275862,0.0
2021-01-04,Wyndham (C),0.5,0.0
2021-01-04,Yarra (C),0.5526315789473684,0.0
2021-01-04,average,0.43914006631750424,0.006233290740719022
2021-01-04,highSE,0.47385293106873716,0.011050783526724986
2021-01-04,lowSE,0.3957683921374304,0.006561085675968975
2021-01-04,midSE,0.4681814581899263,0.001621467100189317
2021-01-05,Banyule (C),0.4,0.0
2021-01-05,Bayside (C),0.42105263157894735,0.12158629587349623
2021-01-05,Boroondara (C),0.5365853658536586,0.02362889404173808
2021-01-05,Brimbank (C),0.3870967741935484,0.0
2021-01-05,Cardinia (S),0.19999999999999996,0.0
2021-01-05,Casey (C),0.25,0.008392426506472029
2021-01-05,Darebin (C),0.5,0.0
2021-01-05,Frankston (C),0.2592592592592593,0.0
2021-01-05,Glen Eira (C),0.5,0.018562518562518563
2021-01-05,Greater Dandenong (C),0.4,0.0
2021-01-05,Hobsons Bay (C),0.4117647058823529,0.0
2021-01-05,Hume (C),0.3870967741935484,0.0
2021-01-05,Kingston (C) (Vic.),0.3529411764705882,
2021-01-05,Knox (C),0.3125,0.0
2021-01-05,Manningham (C),0.48571428571428577,0.0
2021-01-05,Maribyrnong (C),0.5263157894736843,0.0
2021-01-05,Maroondah (C),0.37142857142857144,0.024315074738460975
2021-01-05,Melbourne (C),0.5652173913043479,0.0
2021-01-05,Melton (C),0.27586206896551724,0.0
2021-01-05,Monash (C),0.5,0.007135293731501751
2021-01-05,Moonee Valley (C),0.5263157894736843,0.0
2021-01-05,Moreland (C),0.5,0.0
2021-01-05,Mornington Peninsula (S),0.3793103448275862,0.0
2021-01-05,Nillumbik (S),0.375,0.0
2021-01-05,Port Phillip (C),0.47619047619047616,0.0
2021-01-05,Stonnington (C),0.5,0.0
2021-01-05,Whitehorse (C),0.4864864864864865,0.024312936670472993
2021-01-05,Whittlesea (C),0.375,0.0
2021-01-05,Wyndham (C),0.375,0.0
2021-01-05,Yarra (C),0.5333333333333333,0.0
2021-01-05,average,0.4112661603943666,0.006464153360745653
2021-01-05,highSE,0.45466654775456417,0.011632403712342088
2021-01-05,lowSE,0.3592254959900617,0.006561085675968975
2021-01-05,midSE,0.4425907874770042,0.001621467100189317
2021-01-06,Banyule (C),0.4736842105263158,0.0
2021-01-06,Bayside (C),0.5384615384615384,0.12158629587349623
2021-01-06,Boroondara (C),0.5952380952380952,0.02362889404173808
2021-01-06,Brimbank (C),0.5,0.0
2021-01-06,Cardinia (S),0.3125,0.0
2021-01-06,Casey (C),0.3939393939393939,0.0041962132532360145
2021-01-06,Darebin (C),0.5789473684210527,0.0
2021-01-06,Frankston (C),0.3793103448275862,0.0
2021-01-06,Glen Eira (C),0.5714285714285714,0.018562518562518563
2021-01-06,Greater Dandenong (C),0.5,0.0
2021-01-06,Hobsons Bay (C),0.47058823529411764,0.0
2021-01-06,Hume (C),0.5,0.0
2021-01-06,Kingston (C) (Vic.),0.4444444444444444,
2021-01-06,Knox (C),0.4285714285714286,0.0
2021-01-06,Manningham (C),0.5789473684210527,0.0
2021-01-06,Maribyrnong (C),0.55,0.0
2021-01-06,Maroondah (C),0.4444444444444444,0.024315074738460975
2021-01-06,Melbourne (C),0.6595744680851063,0.0
2021-01-06,Melton (C),0.4375,0.0
2021-01-06,Monash (C),0.55,0.007135293731501751
2021-01-06,Moonee Valley (C),0.55,0.0
2021-01-06,Moreland (C),0.55,0.0
2021-01-06,Mornington Peninsula (S),0.5333333333333333,0.0
2021-01-06,Nillumbik (S),0.48571428571428577,0.0
2021-01-06,Port Phillip (C),0.5909090909090908,0.0
2021-01-06,Stonnington (C),0.5652173913043479,0.0
2021-01-06,Whitehorse (C),0.5789473684210527,0.016208624446981994
2021-01-06,Whittlesea (C),0.4411764705882353,0.0
2021-01-06,Wyndham (C),0.5151515151515151,0.0
2021-01-06,Yarra (C),0.5652173913043479,0.0
2021-01-06,average,0.5061667839316395,0.005771565500665761
2021-01-06,highSE,0.5436048556872869,0.011050783526724986
2021-01-06,lowSE,0.47210385066060456,0.005248868540775179
2021-01-06,midSE,0.5182610935305141,0.001080978066792878
2021-01-07,Banyule (C),0.5263157894736843,0.0
2021-01-07,Bayside (C),0.5897435897435898,0.09456711901271929
2021-01-07,Boroondara (C),0.6444444444444444,0.02362889404173808
2021-01-07,Brimbank (C),0.5625,0.0
2021-01-07,Cardinia (S),0.4117647058823529,0.0
2021-01-07,Casey (C),0.5151515151515151,0.0
2021-01-07,Darebin (C),0.6,0.0
2021-01-07,Frankston (C),0.4193548387096774,0.0
2021-01-07,Glen Eira (C),0.6190476190476191,0.018562518562518563
2021-01-07,Greater Dandenong (C),0.5151515151515151,0.0
2021-01-07,Hobsons Bay (C),0.6111111111111112,0.0
2021-01-07,Hume (C),0.5625,0.0
2021-01-07,Kingston (C) (Vic.),0.5405405405405406,
2021-01-07,Knox (C),0.45945945945945943,0.0
2021-01-07,Manningham (C),0.5789473684210527,0.0
2021-01-07,Maribyrnong (C),0.6585365853658536,0.0
2021-01-07,Maroondah (C),0.4736842105263158,0.024315074738460975
2021-01-07,Melbourne (C),0.6862745098039216,0.0
2021-01-07,Melton (C),0.5151515151515151,0.0
2021-01-07,Monash (C),0.625,0.007135293731501751
2021-01-07,Moonee Valley (C),0.6097560975609756,0.0
2021-01-07,Moreland (C),0.6585365853658536,0.0
2021-01-07,Mornington Peninsula (S),0.5517241379310345,0.0
2021-01-07,Port Phillip (C),0.6444444444444444,0.0
2021-01-07,Stonnington (C),0.6170212765957447,0.0
2021-01-07,Whitehorse (C),0.6153846153846154,0.008104312223490997
2021-01-07,Whittlesea (C),0.5294117647058824,0.0
2021-01-07,Wyndham (C),0.6470588235294117,0.0
2021-01-07,Yarra (C),0.653061224489796,0.0
2021-01-07,average,0.5727917182232485,0.004617252400532609
2021-01-07,highSE,0.5877201225093391,0.009305922969873676
2021-01-07,lowSE,0.5509946390077713,0.005248868540775179
2021-01-07,midSE,0.5896163506735252,0.0
2021-01-08,Banyule (C),0.65,0.0
2021-01-08,Bayside (C),0.6511627906976745,0.0
2021-01-08,Boroondara (C),0.7021276595744681,0.007876298013912693
2021-01-08,Brimbank (C),0.6842105263157895,0.0
2021-01-08,Cardinia (S),0.5405405405405406,0.0
2021-01-08,Casey (C),0.5789473684210527,0.0
2021-01-08,Darebin (C),0.7142857142857143,0.0
2021-01-08,Frankston (C),0.5294117647058824,0.0
2021-01-08,Glen Eira (C),0.6956521739130435,0.009281259281259282
2021-01-08,Greater Dandenong (C),0.5945945945945945,0.0
2021-01-08,Hobsons Bay (C),0.65,0.0
2021-01-08,Hume (C),0.631578947368421,0.0
2021-01-08,Kingston (C) (Vic.),0.6,
2021-01-08,Knox (C),0.5365853658536586,0.0
2021-01-08,Manningham (C),0.6428571428571428,0.0
2021-01-08,Maribyrnong (C),0.6888888888888889,0.0
2021-01-08,Maroondah (C),0.6097560975609756,0.024315074738460975
2021-01-08,Melbourne (C),0.7547169811320755,0.0
2021-01-08,Melton (C),0.6111111111111112,0.0
2021-01-08,Monash (C),0.6136363636363636,0.007135293731501751
2021-01-08,Moonee Valley (C),0.7333333333333334,0.0
2021-01-08,Moreland (C),0.6956521739130435,0.0
2021-01-08,Mornington Peninsula (S),0.5882352941176471,0.0
2021-01-08,Nillumbik (S),0.5789473684210527,0.0
2021-01-08,Port Phillip (C),0.6666666666666667,0.0
2021-01-08,Stonnington (C),0.6799999999999999,0.0
2021-01-08,Whitehorse (C),0.627906976744186,0.008104312223490997
2021-01-08,Whittlesea (C),0.631578947368421,0.0
2021-01-08,Wyndham (C),0.6666666666666667,0.0
2021-01-08,Yarra (C),0.7090909090909091,0.0
2021-01-08,average,0.6404936783107114,0.0023086262002663047
2021-01-08,highSE,0.6455400353912,0.0034897211137026483
2021-01-08,lowSE,0.62995111870198,0.005248868540775179
2021-01-08,midSE,0.6503275402032659,0.0
2021-01-09,Banyule (C),0.8611111111111112,0.0
2021-01-09,Bayside (C),0.6,0.0
2021-01-09,Boroondara (C),0.85,0.007876298013912693
2021-01-09,Brimbank (C),0.85,0.0
2021-01-09,Cardinia (S),0.8235294117647058,0.0
2021-01-09,Casey (C),0.8461538461538461,0.0
2021-01-09,Darebin (C),0.8604651162790697,0.0
2021-01-09,Frankston (C),0.8285714285714285,0.0
2021-01-09,Glen Eira (C),0.8571428571428572,0.0
2021-01-09,Greater Dandenong (C),0.8421052631578947,0.0
2021-01-09,Hobsons Bay (C),0.8484848484848485,0.0
2021-01-09,Hume (C),0.8888888888888888,0.0
2021-01-09,Kingston (C) (Vic.),0.8461538461538461,
2021-01-09,Knox (C),0.85,0.0
2021-01-09,Manningham (C),0.8421052631578947,0.0
2021-01-09,Maribyrnong (C),0.8571428571428572,0.0
2021-01-09,Maroondah (C),0.8823529411764706,0.024315074738460975
2021-01-09,Melbourne (C),0.9148936170212766,0.0
2021-01-09,Melton (C),0.8947368421052632,0.0
2021-01-09,Monash (C),0.8536585365853658,0.007135293731501751
2021-01-09,Moonee Valley (C),0.8888888888888888,0.0
2021-01-09,Moreland (C),0.9090909090909091,0.0
2021-01-09,Mornington Peninsula (S),0.8823529411764706,0.0
2021-01-09,Port Phillip (C),0.8611111111111112,0.0
2021-01-09,Stonnington (C),0.8421052631578947,0.0
2021-01-09,Whitehorse (C),0.85,0.008104312223490997
2021-01-09,Whittlesea (C),0.8947368421052632,0.0
2021-01-09,Wyndham (C),0.85,0.0
2021-01-09,Yarra (C),0.8421052631578947,0.0
2021-01-09,average,0.8564635174345809,0.0016160383401864135
2021-01-09,highSE,0.8306137874257837,0.0029081009280855457
2021-01-09,lowSE,0.8613773854273455,0.00262443427038759
2021-01-09,midSE,0.8725857675091285,0.0
2021-01-10,Banyule (C),0.8666666666666667,0.0
2021-01-10,Boroondara (C),0.90625,0.007876298013912693
2021-01-10,Brimbank (C),0.8484848484848485,0.0
2021-01-10,Cardinia (S),0.8461538461538461,0.0
2021-01-10,Casey (C),0.8666666666666667,0.0
2021-01-10,Darebin (C),0.9142857142857143,0.0
2021-01-10,Frankston (C),0.8571428571428572,0.0
2021-01-10,Glen Eira (C),0.8709677419354839,0.0
2021-01-10,Greater Dandenong (C),0.875,0.0
2021-01-10,Hobsons Bay (C),1.0,0.0
2021-01-10,Hume (C),0.9375,0.0
2021-01-10,Kingston (C) (Vic.),0.8275862068965517,
2021-01-10,Knox (C),0.8387096774193549,0.0
2021-01-10,Manningham (C),0.8666666666666667,0.0
2021-01-10,Maribyrnong (C),0.875,0.0
2021-01-10,Maroondah (C),0.8571428571428572,0.012157537369230488
2021-01-10,Melbourne (C),0.85,0.0
2021-01-10,Melton (C),0.9375,0.0
2021-01-10,Monash (C),0.8823529411764706,0.0
2021-01-10,Moonee Valley (C),0.8709677419354839,0.0
2021-01-10,Moreland (C),0.8888888888888888,0.0
2021-01-10,Mornington Peninsula (S),0.8518518518518519,0.0
2021-01-10,Port Phillip (C),0.9032258064516129,0.0
2021-01-10,Stonnington (C),0.9333333333333333,0.0
2021-01-10,Whitehorse (C),0.8823529411764706,0.008104312223490997
2021-01-10,Whittlesea (C),0.9090909090909091,0.0
2021-01-10,Wyndham (C),0.875,0.0
2021-01-10,Yarra (C),0.8787878787878788,0.0
2021-01-10,average,0.8815864946106234,0.0009234504801065218
2021-01-10,highSE,0.8821277396872768,0.00174486055685134
2021-01-10,lowSE,0.8886446122717025,0.0013122171351937952
2021-01-10,midSE,0.8714175371657815,0.0
2021-01-11,Banyule (C),0.6,0.0
2021-01-11,Bayside (C),0.6470588235294117,0.0
2021-01-11,Boroondara (C),0.6285714285714286,0.0
2021-01-11,Brimbank (C),0.5714285714285714,0.0
2021-01-11,Cardinia (S),0.5,0.0
2021-01-11,Casey (C),0.5714285714285714,0.0
2021-01-11,Darebin (C),0.6875,0.0
2021-01-11,Frankston (C),0.52,0.0
2021-01-11,Glen Eira (C),0.6111111111111112,0.0
2021-01-11,Greater Dandenong (C),0.6428571428571428,0.0
2021-01-11,Hobsons Bay (C),0.5333333333333333,0.0
2021-01-11,Hume (C),0.6428571428571428,0.0
2021-01-11,Kingston (C) (Vic.),0.5862068965517242,
2021-01-11,Knox (C),0.5862068965517242,0.0
2021-01-11,Manningham (C),0.6774193548387097,0.0
2021-01-11,Maribyrnong (C),0.6470588235294117,0.0
2021-01-11,Maroondah (C),0.6,0.0
2021-01-11,Melbourne (C),0.7,0.0
2021-01-11,Melton (C),0.5384615384615384,0.0
2021-01-11,Monash (C),0.5882352941176471,0.0
2021-01-11,Moonee Valley (C),0.7058823529411764,0.0
2021-01-11,Moreland (C),0.6666666666666667,0.0
2021-01-11,Mornington Peninsula (S),0.5833333333333333,0.0
2021-01-11,Port Phillip (C),0.6666666666666667,0.0
2021-01-11,Stonnington (C),0.631578947368421,0.0
2021-01-11,Whitehorse (C),0.625,0.008104312223490997
2021-01-11,Whittlesea (C),0.5862068965517242,0.0
2021-01-11,Wyndham (C),0.6428571428571428,0.0
2021-01-11,Yarra (C),0.6052631578947368,0.0
2021-01-11,average,0.612867068107761,0.00023086262002663046
2021-01-11,highSE,0.6276224915085481,0.0005816201856171344
2021-01-11,lowSE,0.6032310573789104,4.956352788505163e-19
2021-01-11,midSE,0.6130809003987607,0.0
2021-01-12,Banyule (C),0.6285714285714286,0.0
2021-01-12,Bayside (C),0.631578947368421,0.0
2021-01-12,Boroondara (C),0.6829268292682926,0.0
2021-01-12,Brimbank (C),0.6451612903225806,0.0
2021-01-12,Cardinia (S),0.6,0.0
2021-01-12,Casey (C),0.625,0.0
2021-01-12,Darebin (C),0.7222222222222222,0.0
2021-01-12,Frankston (C),0.6296296296296297,0.0
2021-01-12,Glen Eira (C),0.65,0.0
2021-01-12,Greater Dandenong (C),0.6666666666666667,0.0
2021-01-12,Hobsons Bay (C),0.6470588235294117,0.0
2021-01-12,Hume (C),0.6451612903225806,0.0
2021-01-12,Kingston (C) (Vic.),0.6470588235294117,
2021-01-12,Knox (C),0.625,0.0
2021-01-12,Manningham (C),0.7142857142857143,0.0
2021-01-12,Maribyrnong (C),0.6842105263157895,0.0
2021-01-12,Maroondah (C),0.6571428571428571,0.0
2021-01-12,Melbourne (C),0.6956521739130435,0.0
2021-01-12,Melton (C),0.6206896551724138,0.0
2021-01-12,Monash (C),0.6578947368421053,0.0
2021-01-12,Moonee Valley (C),0.6842105263157895,0.0
2021-01-12,Moreland (C),0.7105263157894737,0.0
2021-01-12,Mornington Peninsula (S),0.7241379310344828,0.0
2021-01-12,Nillumbik (S),0.5625,0.0
2021-01-12,Port Phillip (C),0.6666666666666667,0.0
2021-01-12,Stonnington (C),0.6363636363636364,0.0
2021-01-12,Whitehorse (C),0.6486486486486487,0.0
2021-01-12,Whittlesea (C),0.6875,0.0
2021-01-12,Wyndham (C),0.625,0.0
2021-01-12,Yarra (C),0.6666666666666667,0.0
2021-01-12,average,0.657286761027488,0.0
2021-01-12,highSE,0.6497028052584755,3.172065784643304e-17
2021-01-12,lowSE,0.6507474686903625,4.956352788505163e-19
2021-01-12,midSE,0.6733631557673345,0.0
2021-01-13,Banyule (C),0.631578947368421,0.0
2021-01-13,Bayside (C),0.6923076923076923,0.0
2021-01-13,Boroondara (C),0.6428571428571428,0.0
2021-01-13,Brimbank (C),0.6875,0.0
2021-01-13,Cardinia (S),0.6875,0.0
2021-01-13,Casey (C),0.6363636363636364,0.0
2021-01-13,Darebin (C),0.6842105263157895,0.0
2021-01-13,Frankston (C),0.6551724137931034,0.0
2021-01-13,Glen Eira (C),0.6666666666666667,0.0
2021-01-13,Greater Dandenong (C),0.6875,0.0
2021-01-13,Hobsons Bay (C),0.7058823529411764,0.0
2021-01-13,Hume (C),0.6875,0.0
2021-01-13,Kingston (C) (Vic.),0.6111111111111112,
2021-01-13,Knox (C),0.6571428571428571,0.0
2021-01-13,Manningham (C),0.631578947368421,0.0
2021-01-13,Maribyrnong (C),0.7,0.0
2021-01-13,Maroondah (C),0.6111111111111112,0.0
2021-01-13,Melbourne (C),0.7446808510638299,0.0
2021-01-13,Melton (C),0.625,0.0
2021-01-13,Monash (C),0.65,0.0
2021-01-13,Moonee Valley (C),0.65,0.0
2021-01-13,Moreland (C),0.7,0.0
2021-01-13,Mornington Peninsula (S),0.6666666666666667,0.0
2021-01-13,Nillumbik (S),0.6,0.0
2021-01-13,Port Phillip (C),0.6363636363636364,0.0
2021-01-13,Stonnington (C),0.6521739130434783,0.0
2021-01-13,Whitehorse (C),0.6842105263157895,0.0
2021-01-13,Whittlesea (C),0.6764705882352942,0.0
2021-01-13,Wyndham (C),0.696969696969697,0.0
2021-01-13,Yarra (C),0.6521739130434783,0.0
2021-01-13,average,0.6654372861649441,0.0
2021-01-13,highSE,0.6527721657325138,3.172065784643304e-17
2021-01-13,lowSE,0.6716511744971846,4.956352788505163e-19
2021-01-13,midSE,0.6686648930160539,0.0
2021-01-14,Banyule (C),0.6842105263157895,0.0
2021-01-14,Bayside (C),0.641025641025641,0.0
2021-01-14,Boroondara (C),0.6888888888888889,0.0
2021-01-14,Brimbank (C),0.75,0.0
2021-01-14,Cardinia (S),0.6470588235294117,0.0
2021-01-14,Casey (C),0.696969696969697,0.0
2021-01-14,Darebin (C),0.75,0.0
2021-01-14,Frankston (C),0.6774193548387097,0.0
2021-01-14,Glen Eira (C),0.7142857142857143,0.0
2021-01-14,Greater Dandenong (C),0.7575757575757576,0.0
2021-01-14,Hobsons Bay (C),0.7222222222222222,0.0
2021-01-14,Hume (C),0.75,0.0
2021-01-14,Kingston (C) (Vic.),0.6486486486486487,
2021-01-14,Knox (C),0.6756756756756757,0.0
2021-01-14,Manningham (C),0.736842105263158,0.0
2021-01-14,Maribyrnong (C),0.7073170731707317,0.0
2021-01-14,Maroondah (C),0.6842105263157895,0.0
2021-01-14,Melbourne (C),0.7254901960784313,0.0
2021-01-14,Melton (C),0.696969696969697,0.0
2021-01-14,Monash (C),0.725,0.0
2021-01-14,Moonee Valley (C),0.7073170731707317,0.0
2021-01-14,Moreland (C),0.7073170731707317,0.0
2021-01-14,Mornington Peninsula (S),0.7586206896551724,0.0
2021-01-14,Port Phillip (C),0.6888888888888889,0.0
2021-01-14,Stonnington (C),0.6595744680851063,0.0
2021-01-14,Whitehorse (C),0.6666666666666667,0.0
2021-01-14,Whittlesea (C),0.7058823529411764,0.0
2021-01-14,Wyndham (C),0.7058823529411764,0.0
2021-01-14,Yarra (C),0.6938775510204082,0.0
2021-01-14,average,0.7055190178353388,0.0
2021-01-14,highSE,0.6847618726571665,3.172065784643304e-17
2021-01-14,lowSE,0.7193299974977008,4.956352788505163e-19
2021-01-14,midSE,0.7048659317889093,0.0
2021-01-15,Banyule (C),0.7,0.0
2021-01-15,Bayside (C),0.6976744186046512,0.0
2021-01-15,Boroondara (C),0.7021276595744681,0.0
2021-01-15,Brimbank (C),0.736842105263158,0.0
2021-01-15,Cardinia (S),0.6486486486486487,0.0
2021-01-15,Casey (C),0.6842105263157895,0.0
2021-01-15,Darebin (C),0.7619047619047619,0.0
2021-01-15,Frankston (C),0.6470588235294117,0.0
2021-01-15,Glen Eira (C),0.6956521739130435,0.0
2021-01-15,Greater Dandenong (C),0.7027027027027026,0.0
2021-01-15,Hobsons Bay (C),0.7,0.0
2021-01-15,Hume (C),0.736842105263158,0.0
2021-01-15,Kingston (C) (Vic.),0.65,
2021-01-15,Knox (C),0.6829268292682926,0.0
2021-01-15,Manningham (C),0.6904761904761905,0.0
2021-01-15,Maribyrnong (C),0.7333333333333334,0.0
2021-01-15,Maroondah (C),0.7073170731707317,0.0
2021-01-15,Melbourne (C),0.7169811320754718,0.0
2021-01-15,Melton (C),0.6666666666666667,0.0
2021-01-15,Monash (C),0.7045454545454546,0.0
2021-01-15,Moonee Valley (C),0.7333333333333334,0.0
2021-01-15,Moreland (C),0.7391304347826086,0.0
2021-01-15,Mornington Peninsula (S),0.6470588235294117,0.0
2021-01-15,Nillumbik (S),0.631578947368421,0.0
2021-01-15,Port Phillip (C),0.6666666666666667,0.0
2021-01-15,Stonnington (C),0.6799999999999999,0.0
2021-01-15,Whitehorse (C),0.7209302325581395,0.0
2021-01-15,Whittlesea (C),0.736842105263158,0.0
2021-01-15,Wyndham (C),0.7222222222222222,0.0
2021-01-15,Yarra (C),0.7090909090909091,0.0
2021-01-15,average,0.7017701323973077,0.0
2021-01-15,highSE,0.6914589862035876,3.172065784643304e-17
2021-01-15,lowSE,0.7128199408853614,4.956352788505163e-19
2021-01-15,midSE,0.6961394684261902,0.0
2021-01-16,Banyule (C),0.8611111111111112,0.0
2021-01-16,Bayside (C),0.19999999999999996,0.0
2021-01-16,Boroondara (C),0.85,0.0
2021-01-16,Brimbank (C),0.85,0.0
2021-01-16,Cardinia (S),0.8235294117647058,0.0
2021-01-16,Casey (C),0.7948717948717949,0.0
2021-01-16,Darebin (C),0.8604651162790697,0.0
2021-01-16,Frankston (C),0.7714285714285715,0.0
2021-01-16,Glen Eira (C),0.8571428571428572,0.0
2021-01-16,Greater Dandenong (C),0.7894736842105263,0.0
2021-01-16,Hobsons Bay (C),0.7878787878787878,0.0
2021-01-16,Hume (C),0.8888888888888888,0.0
2021-01-16,Kingston (C) (Vic.),0.8461538461538461,
2021-01-16,Knox (C),0.8,0.0
2021-01-16,Manningham (C),0.8421052631578947,0.0
2021-01-16,Maribyrnong (C),0.8571428571428572,0.0
2021-01-16,Maroondah (C),0.8235294117647058,0.0
2021-01-16,Melbourne (C),0.9148936170212766,0.0
2021-01-16,Melton (C),0.8421052631578947,0.0
2021-01-16,Monash (C),0.8048780487804879,0.0
2021-01-16,Moonee Valley (C),0.8888888888888888,0.0
2021-01-16,Moreland (C),0.9090909090909091,0.0
2021-01-16,Mornington Peninsula (S),0.8823529411764706,0.0
2021-01-16,Port Phillip (C),0.8055555555555556,0.0
2021-01-16,Stonnington (C),0.7894736842105263,0.0
2021-01-16,Whitehorse (C),0.8,0.0
2021-01-16,Whittlesea (C),0.8947368421052632,0.0
2021-01-16,Wyndham (C),0.85,0.0
2021-01-16,Yarra (C),0.8421052631578947,0.0
2021-01-16,average,0.8271464681610845,0.0
2021-01-16,highSE,0.7739843240412316,3.172065784643304e-17
2021-01-16,lowSE,0.8397760491681562,4.956352788505163e-19
2021-01-16,midSE,0.8568241794565291,0.0
2021-01-17,Banyule (C),0.8666666666666667,0.0
2021-01-17,Boroondara (C),0.90625,0.0
2021-01-17,Brimbank (C),0.9090909090909091,0.0
2021-01-17,Cardinia (S),0.9230769230769231,0.0
2021-01-17,Casey (C),0.9333333333333333,0.0
2021-01-17,Darebin (C),0.9142857142857143,0.0
2021-01-17,Frankston (C),0.8571428571428572,0.0
2021-01-17,Glen Eira (C),0.935483870967742,0.0
2021-01-17,Greater Dandenong (C),0.875,0.0
2021-01-17,Hobsons Bay (C),1.0,0.0
2021-01-17,Hume (C),0.9375,0.0
2021-01-17,Kingston (C) (Vic.),0.896551724137931,
2021-01-17,Knox (C),0.9032258064516129,0.0
2021-01-17,Manningham (C),0.8666666666666667,0.0
2021-01-17,Maribyrnong (C),0.875,0.0
2021-01-17,Maroondah (C),0.9285714285714286,0.0
2021-01-17,Melbourne (C),0.85,0.0
2021-01-17,Melton (C),0.875,0.0
2021-01-17,Monash (C),0.9411764705882353,0.0
2021-01-17,Moonee Valley (C),0.935483870967742,0.0
2021-01-17,Moreland (C),0.8888888888888888,0.0
2021-01-17,Mornington Peninsula (S),0.9259259259259259,0.0
2021-01-17,Port Phillip (C),0.9032258064516129,0.0
2021-01-17,Stonnington (C),0.9333333333333333,0.0
2021-01-17,Whitehorse (C),0.8823529411764706,0.0
2021-01-17,Whittlesea (C),0.9090909090909091,0.0
2021-01-17,Wyndham (C),0.875,0.0
2021-01-17,Yarra (C),0.9393939393939394,0.0
2021-01-17,average,0.9061961081862715,0.0
2021-01-17,highSE,0.8997640791374834,3.172065784643304e-17
2021-01-17,lowSE,0.9016147870679188,4.956352788505163e-19
2021-01-17,midSE,0.9177326134848448,0.0
2021-01-18,Banyule (C),0.8,0.0
2021-01-18,Bayside (C),0.7647058823529411,0.0
2021-01-18,Boroondara (C),0.8,0.0
2021-01-18,Brimbank (C),0.7857142857142857,0.0
2021-01-18,Cardinia (S),0.7857142857142857,0.0
2021-01-18,Casey (C),0.7857142857142857,0.0
2021-01-18,Darebin (C),0.875,0.0
2021-01-18,Frankston (C),0.84,0.0
